"cited","citing"
"10.1073/pnas.71.10.4135","10.1017/s0033583500005254"
"10.1073/pnas.71.10.4135","10.1017/s0033583500005370"
"10.1073/pnas.71.10.4135","10.1017/s0033583500002869"
"10.1073/pnas.71.10.4135","10.1017/s0033583500005205"
"10.1073/pnas.71.10.4135","10.1017/s0033583500001669"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2022.03.005"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2021.11.024"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2021.10.039"
"10.1073/pnas.71.10.4135","10.1073/pnas.1808775116"
"10.1073/pnas.71.10.4135","10.1073/pnas.1806859115"
"10.1073/pnas.71.10.4135","10.1038/nphys2302"
"10.1073/pnas.71.10.4135","10.1038/nphys2276"
"10.1073/pnas.71.10.4135","10.3390/ijms24032266"
"10.1073/pnas.71.10.4135","10.1126/science.1248737"
"10.1073/pnas.71.10.4135","10.1021/bi00002a013"
"10.1073/pnas.71.10.4135","10.1021/bi00686a010"
"10.1073/pnas.71.10.4135","10.1016/j.btecx.2020.100024"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)91061-6"
"10.1073/pnas.71.10.4135","10.1007/bf00931489"
"10.1073/pnas.71.10.4135","10.1007/bf00266619"
"10.1073/pnas.71.10.4135","10.1073/pnas.2211203120"
"10.1073/pnas.71.10.4135","10.1073/pnas.2212795120"
"10.1073/pnas.71.10.4135","10.1111/gcb.16925"
"10.1073/pnas.71.10.4135","10.1073/pnas.2213067120"
"10.1073/pnas.71.10.4135","10.1073/pnas.2215694120"
"10.1073/pnas.71.10.4135","10.1093/nar/gkad007"
"10.1073/pnas.71.10.4135","10.1146/annurev-biophys-090622-102329"
"10.1073/pnas.71.10.4135","10.1002/wrna.1792"
"10.1073/pnas.71.10.4135","10.1002/yea.3374"
"10.1073/pnas.71.10.4135","10.1111/1751-7915.13378"
"10.1073/pnas.71.10.4135","10.1021/ac2032222"
"10.1073/pnas.71.10.4135","10.1128/jvi.01606-18"
"10.1073/pnas.71.10.4135","10.1128/jvi.01031-17"
"10.1073/pnas.71.10.4135","10.1016/j.cccn.2005.04.038"
"10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2011.07.011"
"10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2009.12.007"
"10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1986.tb09609.x"
"10.1073/pnas.71.10.4135","10.1101/cshperspect.a032474"
"10.1073/pnas.71.10.4135","10.1016/j.molcel.2007.01.015"
"10.1073/pnas.71.10.4135","10.1093/nar/gkz902"
"10.1073/pnas.71.10.4135","10.1002/ange.200900647"
"10.1073/pnas.71.10.4135","10.1200/cci.18.00057"
"10.1073/pnas.71.10.4135","10.1021/acs.jpclett.0c01073"
"10.1073/pnas.71.10.4135","10.1021/acs.jpclett.0c00545"
"10.1073/pnas.71.10.4135","10.1063/5.0043671"
"10.1073/pnas.71.10.4135","10.1515/bchm2.1978.359.2.1541"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1009913"
"10.1073/pnas.71.10.4135","10.1371/journal.pgen.1003810"
"10.1073/pnas.71.10.4135","10.1088/1367-2630/18/3/033006"
"10.1073/pnas.71.10.4135","10.1088/1367-2630/17/5/055026"
"10.1073/pnas.71.10.4135","10.1126/scisignal.abj9842"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2013.07.003"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2013.02.038"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2012.10.009"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2012.07.025"
"10.1073/pnas.71.10.4135","10.3109/10409237909102564"
"10.1073/pnas.71.10.4135","10.1016/j.ijmm.2013.07.006"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2020.06.002"
"10.1073/pnas.71.10.4135","10.1529/biophysj.108.131771"
"10.1073/pnas.71.10.4135","10.1128/mcb.15.1.298"
"10.1073/pnas.71.10.4135","10.1073/pnas.131215498"
"10.1073/pnas.71.10.4135","10.1073/pnas.1721096115"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2012.11.2341"
"10.1073/pnas.71.10.4135","10.1016/j.cossms.2018.11.002"
"10.1073/pnas.71.10.4135","10.1038/44872"
"10.1073/pnas.71.10.4135","10.1002/qua.560230238"
"10.1073/pnas.71.10.4135","10.1002/qua.20385"
"10.1073/pnas.71.10.4135","10.1103/physreve.106.064128"
"10.1073/pnas.71.10.4135","10.1002/ange.202309501"
"10.1073/pnas.71.10.4135","10.1016/j.it.2021.09.004"
"10.1073/pnas.71.10.4135","10.1126/science.8146659"
"10.1073/pnas.71.10.4135","10.1021/bi00528a001"
"10.1073/pnas.71.10.4135","10.1021/bi00580a034"
"10.1073/pnas.71.10.4135","10.1103/physreve.105.044140"
"10.1073/pnas.71.10.4135","10.1016/j.cbpa.2010.08.001"
"10.1073/pnas.71.10.4135","10.1021/acs.jpcb.7b06828"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2018.04.005"
"10.1073/pnas.71.10.4135","10.1128/jb.170.8.3756-3760.1988"
"10.1073/pnas.71.10.4135","10.1155/2010/960298"
"10.1073/pnas.71.10.4135","10.3389/fendo.2022.1029177"
"10.1073/pnas.71.10.4135","10.1021/acs.jpclett.3c00345"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2023.02.028"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2022.12.028"
"10.1073/pnas.71.10.4135","10.1016/j.molcel.2023.01.019"
"10.1073/pnas.71.10.4135","10.15406/mojabb.2021.05.00151"
"10.1073/pnas.71.10.4135","10.1098/rsif.2022.0810"
"10.1073/pnas.71.10.4135","10.1007/s10739-014-9382-3"
"10.1073/pnas.71.10.4135","10.1016/j.cplett.2011.12.065"
"10.1073/pnas.71.10.4135","10.1158/2326-6066.cir-15-0042"
"10.1073/pnas.71.10.4135","10.1002/wsbm.1306"
"10.1073/pnas.71.10.4135","10.1586/epr.13.7"
"10.1073/pnas.71.10.4135","10.1038/ncomms1850"
"10.1073/pnas.71.10.4135","10.1093/nar/gkz701"
"10.1073/pnas.71.10.4135","10.1093/nar/gkz254"
"10.1073/pnas.71.10.4135","10.1093/nar/gkz008"
"10.1073/pnas.71.10.4135","10.1007/s00018-017-2503-3"
"10.1073/pnas.71.10.4135","10.1016/j.plrev.2010.08.002"
"10.1073/pnas.71.10.4135","10.1371/journal.pone.0113516"
"10.1073/pnas.71.10.4135","10.1371/journal.pone.0065623"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1008359"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1008654"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007884"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007789"
"10.1073/pnas.71.10.4135","10.1088/1367-2630/16/10/103024"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2018.08.013"
"10.1073/pnas.71.10.4135","10.1016/j.mib.2008.02.015"
"10.1073/pnas.71.10.4135","10.1073/pnas.1721431115"
"10.1073/pnas.71.10.4135","10.1073/pnas.1119911109"
"10.1073/pnas.71.10.4135","10.1088/1742-5468/ac85e8"
"10.1073/pnas.71.10.4135","10.1038/s41467-022-34516-x"
"10.1073/pnas.71.10.4135","10.1073/pnas.1817255116"
"10.1073/pnas.71.10.4135","10.1007/bf00596848"
"10.1073/pnas.71.10.4135","10.1088/0953-8984/29/2/025101"
"10.1073/pnas.71.10.4135","10.1088/0953-8984/28/15/153004"
"10.1073/pnas.71.10.4135","10.1103/physreve.104.034417"
"10.1073/pnas.71.10.4135","10.1103/physreve.104.014408"
"10.1073/pnas.71.10.4135","10.1103/physreve.103.062412"
"10.1073/pnas.71.10.4135","10.1016/j.cbpa.2008.01.016"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2017.03.006"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2016.06.012"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2016.02.047"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)43486-2"
"10.1073/pnas.71.10.4135","10.7554/elife.60415"
"10.1073/pnas.71.10.4135","10.1101/gad.7.2.173"
"10.1073/pnas.71.10.4135","10.1021/acs.jpcb.3c01376"
"10.1073/pnas.71.10.4135","10.1093/nar/gky1178"
"10.1073/pnas.71.10.4135","10.1093/nar/gky346"
"10.1073/pnas.71.10.4135","10.1016/s0167-4781(98)00169-9"
"10.1073/pnas.71.10.4135","10.1007/bf01933911"
"10.1073/pnas.71.10.4135","10.1051/mmnp/20105313"
"10.1073/pnas.71.10.4135","10.1371/journal.pone.0163134"
"10.1073/pnas.71.10.4135","10.1371/journal.pone.0066112"
"10.1073/pnas.71.10.4135","10.1371/journal.pone.0015004"
"10.1073/pnas.71.10.4135","10.1021/ja511945e"
"10.1073/pnas.71.10.4135","10.1186/s12915-015-0117-5"
"10.1073/pnas.71.10.4135","10.1186/s12915-014-0102-4"
"10.1073/pnas.71.10.4135","10.1186/1741-7007-12-29"
"10.1073/pnas.71.10.4135","10.1186/1741-7007-11-110"
"10.1073/pnas.71.10.4135","10.1083/jcb.200909175"
"10.1073/pnas.71.10.4135","10.1083/jcb.200811080"
"10.1073/pnas.71.10.4135","10.1063/5.0018558"
"10.1073/pnas.71.10.4135","10.1063/5.0009747"
"10.1073/pnas.71.10.4135","10.1063/1.5144726"
"10.1073/pnas.71.10.4135","10.1146/annurev.physchem.58.032806.104550"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007681"
"10.1073/pnas.71.10.4135","10.1103/physrevlett.118.158103"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2010.04.038"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2009.10.031"
"10.1073/pnas.71.10.4135","10.1038/nnano.2008.190"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2017.12.008"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2017.06.010"
"10.1073/pnas.71.10.4135","10.1529/biophysj.105.066001"
"10.1073/pnas.71.10.4135","10.1529/biophysj.105.080044"
"10.1073/pnas.71.10.4135","10.1016/0301-4622(92)80030-9"
"10.1073/pnas.71.10.4135","10.1002/anie.202317997"
"10.1073/pnas.71.10.4135","10.1021/bi00279a005"
"10.1073/pnas.71.10.4135","10.1088/0953-8984/27/6/064108"
"10.1073/pnas.71.10.4135","10.1103/physreve.103.052411"
"10.1073/pnas.71.10.4135","10.1103/physreve.103.032110"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2015.03.052"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2014.08.042"
"10.1073/pnas.71.10.4135","10.7554/elife.52483"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)68712-0"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)40720-5"
"10.1073/pnas.71.10.4135","10.1046/j.1440-1592.1999.00132.x"
"10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1990.tb15409.x"
"10.1073/pnas.71.10.4135","10.1093/nar/gkx1256"
"10.1073/pnas.71.10.4135","10.1093/nar/gkx849"
"10.1073/pnas.71.10.4135","10.1016/1010-6030(94)02007-8"
"10.1073/pnas.71.10.4135","10.1021/acs.jpclett.7b03197"
"10.1073/pnas.71.10.4135","10.1016/j.biochi.2015.04.013"
"10.1073/pnas.71.10.4135","10.1063/1.5120511"
"10.1073/pnas.71.10.4135","10.1063/1.3274803"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1005490"
"10.1073/pnas.71.10.4135","10.1007/s11047-017-9646-x"
"10.1073/pnas.71.10.4135","10.1007/s11047-013-9379-4"
"10.1073/pnas.71.10.4135","10.1016/s0969-2126(96)00122-0"
"10.1073/pnas.71.10.4135","10.1128/ecosalplus.2.5.4"
"10.1073/pnas.71.10.4135","10.1103/physrevlett.102.258101"
"10.1073/pnas.71.10.4135","10.1093/genetics/148.4.1551"
"10.1073/pnas.71.10.4135","10.3390/life12040567"
"10.1073/pnas.71.10.4135","10.1111/j.1749-6632.1979.tb14140.x"
"10.1073/pnas.71.10.4135","10.1016/j.bbagrm.2013.02.006"
"10.1073/pnas.71.10.4135","10.1007/s12304-021-09405-3"
"10.1073/pnas.71.10.4135","10.1007/s12304-012-9143-7"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2016.01.022"
"10.1073/pnas.71.10.4135","10.1098/rstb.2016.0185"
"10.1073/pnas.71.10.4135","10.1073/pnas.1712962114"
"10.1073/pnas.71.10.4135","10.1073/pnas.1200939109"
"10.1073/pnas.71.10.4135","10.1021/acs.jpcb.2c05513"
"10.1073/pnas.71.10.4135","10.1016/0014-5793(78)81001-1"
"10.1073/pnas.71.10.4135","10.1038/s43588-021-00076-1"
"10.1073/pnas.71.10.4135","10.1021/bi00345a040"
"10.1073/pnas.71.10.4135","10.1103/physreve.101.062420"
"10.1073/pnas.71.10.4135","10.1103/physreve.101.062125"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2013.03.032"
"10.1073/pnas.71.10.4135","10.1016/j.tcs.2004.03.015"
"10.1073/pnas.71.10.4135","10.1128/jb.153.1.357-363.1983"
"10.1073/pnas.71.10.4135","10.1128/jb.02579-14"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)35774-5"
"10.1073/pnas.71.10.4135","10.1101/gad.1336305"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)45991-1"
"10.1073/pnas.71.10.4135","10.1074/jbc.m806717200"
"10.1073/pnas.71.10.4135","10.1134/s0026893320050027"
"10.1073/pnas.71.10.4135","10.1134/s0026893320040159"
"10.1073/pnas.71.10.4135","10.1134/s0026893319020043"
"10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1989.tb14525.x"
"10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1992.tb17441.x"
"10.1073/pnas.71.10.4135","10.1007/bf01923511"
"10.1073/pnas.71.10.4135","10.1021/acs.jpclett.7b00441"
"10.1073/pnas.71.10.4135","10.1016/j.biochi.2012.05.019"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1005421"
"10.1073/pnas.71.10.4135","10.2142/biophysics.11.85"
"10.1073/pnas.71.10.4135","10.1016/s0531-5565(02)00030-x"
"10.1073/pnas.71.10.4135","10.1002/prot.24131"
"10.1073/pnas.71.10.4135","10.1103/physrevlett.84.2271"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2008.11.056"
"10.1073/pnas.71.10.4135","10.1016/j.jmb.2008.08.009"
"10.1073/pnas.71.10.4135","10.1016/s0166-1280(00)00329-8"
"10.1073/pnas.71.10.4135","10.1038/ng1956"
"10.1073/pnas.71.10.4135","10.1002/cbic.200500364"
"10.1073/pnas.71.10.4135","10.1002/cbic.200500299"
"10.1073/pnas.71.10.4135","10.1016/j.bpc.2011.05.006"
"10.1073/pnas.71.10.4135","10.1529/biophysj.104.050765"
"10.1073/pnas.71.10.4135","10.1529/biophysj.104.042929"
"10.1073/pnas.71.10.4135","10.1073/pnas.1708148114"
"10.1073/pnas.71.10.4135","10.1073/pnas.1116480109"
"10.1073/pnas.71.10.4135","10.1038/342142a0"
"10.1073/pnas.71.10.4135","10.1103/physreve.106.044405"
"10.1073/pnas.71.10.4135","10.1016/0014-5793(77)80792-8"
"10.1073/pnas.71.10.4135","10.1002/anie.202309501"
"10.1073/pnas.71.10.4135","10.1007/bf00450633"
"10.1073/pnas.71.10.4135","10.1021/bi00342a019"
"10.1073/pnas.71.10.4135","10.1088/0953-8984/25/37/374104"
"10.1073/pnas.71.10.4135","10.1103/physreve.101.040401"
"10.1073/pnas.71.10.4135","10.1103/physreve.101.042204"
"10.1073/pnas.71.10.4135","10.1103/physreve.101.022415"
"10.1073/pnas.71.10.4135","10.1103/physreve.101.012410"
"10.1073/pnas.71.10.4135","10.1103/physreve.101.012409"
"10.1073/pnas.71.10.4135","10.1103/physreve.100.062502"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2010.06.039"
"10.1073/pnas.71.10.4135","10.7554/elife.42498"
"10.1073/pnas.71.10.4135","10.7554/elife.41017"
"10.1073/pnas.71.10.4135","10.7554/elife.39180"
"10.1073/pnas.71.10.4135","10.1101/gad.1131003"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)69044-7"
"10.1073/pnas.71.10.4135","10.1134/s0026893306040182"
"10.1073/pnas.71.10.4135","10.1098/rsob.180249"
"10.1073/pnas.71.10.4135","10.1002/eji.201445214"
"10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1004351"
"10.1073/pnas.71.10.4135","10.3390/biom11101530"
"10.1073/pnas.71.10.4135","10.1142/s0217979203018028"
"10.1073/pnas.71.10.4135","10.1103/physrevlett.115.260603"
"10.1073/pnas.71.10.4135","10.1103/physrevlett.115.248101"
"10.1073/pnas.71.10.4135","10.1016/j.semcdb.2014.06.012"
"10.1073/pnas.71.10.4135","10.1038/ni.2940"
"10.1073/pnas.71.10.4135","10.1016/s0301-4622(03)00068-1"
"10.1073/pnas.71.10.4135","10.1016/j.molcatb.2009.03.015"
"10.1073/pnas.71.10.4135","10.1080/01442350902999682"
"10.1073/pnas.71.10.4135","10.1073/pnas.1614838114"
"10.1073/pnas.71.10.4135","10.1016/j.bpj.2014.10.022"
"10.1073/pnas.71.10.4135","10.1126/science.277.5330.1262"
"10.1073/pnas.71.10.4135","10.1016/0014-5793(75)80702-2"
"10.1073/pnas.71.10.4135","10.1016/s0161-5890(02)00065-2"
"10.1073/pnas.71.10.4135","10.1049/ip-syb:20050086"
"10.1073/pnas.71.10.4135","10.1103/physrevlett.129.278001"
"10.1073/pnas.71.10.4135","10.1063/5.0166848"
"10.1073/pnas.71.10.4135","10.1126/science.1111408"
"10.1073/pnas.71.10.4135","10.1126/science.1113415"
"10.1073/pnas.71.10.4135","10.1103/physreve.100.012131"
"10.1073/pnas.71.10.4135","10.1088/1674-1056/25/1/018706"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2009.01.036"
"10.1073/pnas.71.10.4135","10.1016/j.cell.2009.01.019"
"10.1073/pnas.71.10.4135","10.1016/0040-4020(77)84042-8"
"10.1073/pnas.71.10.4135","10.21468/scipostphys.12.4.139"
"10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)30278-8"
"10.1073/pnas.71.10.4135","10.1098/rspa.2016.0822"
